Order ID,Product Name,Quantity Ordered,Price Each,Order Date,Purchase Address
348,AAA Batteries (4-pack),3,3.99,2020-07-25 14:51:29,989 Atlanta GA
349,20in Monitor,3,109.99,2020-07-03 03:36:57,966 Boston MA
350,27in FHD Monitor,3,149.99,2020-06-02 21:34:58,661 Los Angeles CA
351,Lightning Charging Cable,2,14.99,2020-05-21 02:51:34,359 Atlanta GA
352,LG Washing Machine,3,600.0,2020-12-21 17:44:43,711 San Francisco CA
353,Lightning Charging Cable,4,14.99,2020-04-12 10:07:46,565 Atlanta GA
354,LG Washing Machine,3,600.0,2020-04-14 13:43:08,902 San Francisco CA
355,AAA Batteries (4-pack),4,3.99,2020-04-06 14:09:16,140 Atlanta GA
356,LG Washing Machine,2,600.0,2020-01-13 19:49:30,177 Boston MA
357,Flatscreen TV,3,300.0,2020-09-30 22:23:39,463 New York City NY
358,ThinkPad Laptop,1,999.99,2020-06-03 12:00:46,639 San Francisco CA
359,USB-C Charging Cable,4,11.99,2020-04-04 00:50:23,734 Los Angeles CA
360,USB-C Charging Cable,4,11.99,2020-01-02 07:31:12,258 Atlanta GA
361,AAA Batteries (4-pack),1,3.99,2020-11-18 10:13:31,257 New York City NY
362,Wired Headphones,4,11.99,2020-11-16 10:31:39,266 San Francisco CA
363,Flatscreen TV,1,300.0,2020-05-13 11:33:35,252 Boston MA
364,20in Monitor,4,109.99,2020-05-14 11:16:55,664 New York City NY
365,Flatscreen TV,3,300.0,2020-12-01 08:39:46,279 Atlanta GA
366,Macbook Pro Laptop,2,1700.0,2020-12-08 02:28:06,705 New York City NY
367,Macbook Pro Laptop,3,1700.0,2020-05-09 11:25:49,677 New York City NY
368,AAA Batteries (4-pack),4,3.99,2020-02-13 12:34:00,960 Boston MA
369,Vareebadd Phone,1,400.0,2020-09-03 17:01:36,860 San Francisco CA
370,Wired Headphones,3,11.99,2020-12-26 08:03:56,204 Los Angeles CA
371,iPhone,3,700.0,2020-11-27 18:48:15,748 New York City NY
372,34in Ultrawide Monitor,2,379.99,2020-10-07 20:18:56,659 San Francisco CA
373,Wired Headphones,1,11.99,2020-06-12 12:49:54,183 Atlanta GA
374,27in FHD Monitor,1,149.99,2020-09-22 10:54:50,335 Atlanta GA
375,LG Washing Machine,1,600.0,2020-09-13 08:28:15,301 New York City NY
376,ThinkPad Laptop,4,999.99,2020-09-18 03:53:36,639 New York City NY
377,USB-C Charging Cable,3,11.99,2020-08-14 17:51:31,527 New York City NY
378,USB-C Charging Cable,1,11.99,2020-05-11 09:45:46,262 New York City NY
379,27in FHD Monitor,3,149.99,2020-04-04 18:22:09,176 Atlanta GA
380,USB-C Charging Cable,1,11.99,2020-09-20 09:41:50,876 Atlanta GA
381,ThinkPad Laptop,2,999.99,2020-07-28 02:49:07,127 Atlanta GA
382,Macbook Pro Laptop,1,1700.0,2020-06-06 00:19:58,743 Atlanta GA
383,ThinkPad Laptop,1,999.99,2020-11-23 06:23:22,710 Boston MA
384,27in FHD Monitor,2,149.99,2020-12-15 01:24:55,761 San Francisco CA
385,Lightning Charging Cable,3,14.99,2020-06-22 19:45:30,208 San Francisco CA
386,Lightning Charging Cable,1,14.99,2020-01-22 04:40:44,823 New York City NY
387,34in Ultrawide Monitor,1,379.99,2020-12-13 09:45:09,852 Atlanta GA
388,34in Ultrawide Monitor,2,379.99,2020-04-25 01:03:15,435 Atlanta GA
389,Lightning Charging Cable,4,14.99,2020-03-11 06:20:54,743 New York City NY
390,ThinkPad Laptop,4,999.99,2020-01-16 13:47:06,430 New York City NY
391,27in FHD Monitor,2,149.99,2020-06-16 03:23:34,492 New York City NY
392,LG Dryer,3,600.0,2020-10-29 03:04:35,375 New York City NY
393,20in Monitor,2,109.99,2020-12-18 04:44:10,934 Los Angeles CA
394,Lightning Charging Cable,1,14.99,2020-03-12 11:44:02,515 Boston MA
395,iPhone,1,700.0,2020-10-16 19:02:01,558 San Francisco CA
396,iPhone,3,700.0,2020-03-04 13:40:59,127 Los Angeles CA
397,20in Monitor,2,109.99,2020-03-06 17:28:42,560 Los Angeles CA
398,27in 4K Gaming Monitor,3,389.99,2020-03-14 06:19:31,936 San Francisco CA
399,LG Washing Machine,2,600.0,2020-01-30 05:06:43,190 New York City NY
400,USB-C Charging Cable,1,11.99,2020-12-21 00:58:07,556 San Francisco CA
401,27in 4K Gaming Monitor,1,389.99,2020-10-23 05:02:00,718 Boston MA
402,iPhone,3,700.0,2020-04-21 05:18:30,275 New York City NY
403,27in FHD Monitor,2,149.99,2020-06-03 13:56:35,979 San Francisco CA
404,34in Ultrawide Monitor,1,379.99,2020-01-18 05:45:52,436 Los Angeles CA
405,20in Monitor,1,109.99,2020-07-28 07:40:03,673 Boston MA
406,Wired Headphones,2,11.99,2020-07-27 04:34:43,989 New York City NY
407,USB-C Charging Cable,3,11.99,2020-11-15 16:32:15,657 Atlanta GA
408,Vareebadd Phone,3,400.0,2020-09-21 01:47:44,839 Los Angeles CA
409,ThinkPad Laptop,3,999.99,2020-12-26 20:24:15,251 San Francisco CA
410,LG Washing Machine,4,600.0,2020-12-21 10:53:48,460 Atlanta GA
411,Lightning Charging Cable,3,14.99,2020-08-18 02:04:54,847 San Francisco CA
412,Vareebadd Phone,3,400.0,2020-04-18 21:15:58,864 Los Angeles CA
413,Vareebadd Phone,1,400.0,2020-08-13 10:59:07,530 San Francisco CA
414,27in FHD Monitor,2,149.99,2020-05-14 03:57:26,576 San Francisco CA
415,AAA Batteries (4-pack),3,3.99,2020-04-16 13:56:34,948 Boston MA
416,20in Monitor,4,109.99,2020-11-04 20:59:32,229 Los Angeles CA
417,Vareebadd Phone,1,400.0,2020-04-21 21:17:18,532 Boston MA
418,34in Ultrawide Monitor,3,379.99,2020-10-18 21:14:01,635 Los Angeles CA
419,20in Monitor,3,109.99,2020-07-27 21:08:43,931 New York City NY
420,USB-C Charging Cable,4,11.99,2020-03-31 04:40:09,873 New York City NY
421,Vareebadd Phone,4,400.0,2020-11-30 16:40:12,227 Atlanta GA
422,Google Phone,1,600.0,2020-08-25 22:35:38,845 Boston MA
423,AAA Batteries (4-pack),4,3.99,2020-07-10 12:59:18,373 San Francisco CA
424,27in 4K Gaming Monitor,3,389.99,2020-10-25 12:28:43,126 San Francisco CA
425,LG Dryer,2,600.0,2020-03-11 01:58:08,548 New York City NY
426,AAA Batteries (4-pack),4,3.99,2020-10-13 03:19:51,724 Atlanta GA
427,Google Phone,3,600.0,2020-02-21 13:20:41,405 Los Angeles CA
428,Macbook Pro Laptop,1,1700.0,2020-10-23 22:19:20,529 Atlanta GA
429,LG Washing Machine,2,600.0,2020-03-17 07:39:34,912 Boston MA
430,Flatscreen TV,1,300.0,2020-10-03 21:40:36,726 Boston MA
431,Macbook Pro Laptop,3,1700.0,2020-07-03 23:07:55,698 San Francisco CA
432,LG Dryer,2,600.0,2020-06-06 08:12:11,396 Boston MA
433,Wired Headphones,1,11.99,2020-04-04 08:41:57,314 Atlanta GA
434,Wired Headphones,3,11.99,2020-01-21 03:22:41,128 Boston MA
435,Flatscreen TV,1,300.0,2020-07-23 18:52:57,620 Atlanta GA
436,Flatscreen TV,4,300.0,2020-01-17 06:33:58,832 Los Angeles CA
437,20in Monitor,3,109.99,2020-03-20 08:08:18,511 San Francisco CA
438,ThinkPad Laptop,2,999.99,2020-01-04 01:29:48,451 San Francisco CA
439,20in Monitor,3,109.99,2020-06-05 03:54:09,933 Atlanta GA
440,LG Washing Machine,2,600.0,2020-01-11 19:27:44,852 Boston MA
441,iPhone,4,700.0,2020-04-20 12:21:09,447 Boston MA
442,AAA Batteries (4-pack),1,3.99,2020-06-27 08:14:38,314 Boston MA
443,Wired Headphones,2,11.99,2020-06-14 20:10:45,604 New York City NY
444,Flatscreen TV,1,300.0,2020-11-25 08:00:56,698 New York City NY
445,iPhone,3,700.0,2020-10-31 00:50:03,963 Boston MA
446,iPhone,3,700.0,2020-05-16 07:50:52,710 Atlanta GA
447,ThinkPad Laptop,2,999.99,2020-06-27 15:22:05,137 San Francisco CA
448,Google Phone,4,600.0,2020-07-19 09:08:18,311 San Francisco CA
449,USB-C Charging Cable,3,11.99,2020-11-05 04:58:37,206 Los Angeles CA
450,Flatscreen TV,1,300.0,2020-02-08 00:13:18,833 Los Angeles CA
451,Macbook Pro Laptop,3,1700.0,2020-06-30 12:03:46,849 Atlanta GA
452,iPhone,3,700.0,2020-05-26 13:18:50,278 Boston MA
453,AAA Batteries (4-pack),4,3.99,2020-02-02 12:00:49,462 Atlanta GA
454,20in Monitor,1,109.99,2020-02-25 05:36:12,221 San Francisco CA
455,34in Ultrawide Monitor,2,379.99,2020-11-06 16:18:29,470 Boston MA
456,Macbook Pro Laptop,3,1700.0,2020-03-14 21:46:52,920 Atlanta GA
457,Vareebadd Phone,3,400.0,2020-01-14 12:17:20,210 Atlanta GA
458,AAA Batteries (4-pack),3,3.99,2020-02-22 08:50:31,160 Atlanta GA
459,Google Phone,4,600.0,2020-05-27 01:18:02,890 Atlanta GA
460,LG Washing Machine,3,600.0,2020-03-30 04:06:40,601 San Francisco CA
461,27in 4K Gaming Monitor,3,389.99,2020-04-15 14:08:21,456 Boston MA
462,34in Ultrawide Monitor,2,379.99,2020-01-06 02:20:09,229 Atlanta GA
463,Macbook Pro Laptop,2,1700.0,2020-02-09 02:06:11,609 New York City NY
464,27in FHD Monitor,1,149.99,2020-05-23 07:04:02,288 New York City NY
465,Macbook Pro Laptop,2,1700.0,2020-11-20 18:53:11,830 Boston MA
466,27in 4K Gaming Monitor,1,389.99,2020-08-08 21:13:52,583 Boston MA
467,Wired Headphones,2,11.99,2020-08-29 21:36:44,775 Boston MA
468,Google Phone,1,600.0,2020-02-17 12:48:32,138 Atlanta GA
469,Wired Headphones,1,11.99,2020-06-28 13:46:41,114 Atlanta GA
470,iPhone,3,700.0,2020-07-24 10:39:22,571 Los Angeles CA
471,Flatscreen TV,4,300.0,2020-05-01 14:49:49,856 Atlanta GA
472,ThinkPad Laptop,1,999.99,2020-10-30 17:49:18,945 Los Angeles CA
473,ThinkPad Laptop,4,999.99,2020-12-20 05:31:15,637 New York City NY
474,Lightning Charging Cable,3,14.99,2020-11-25 08:59:21,690 Atlanta GA
475,AAA Batteries (4-pack),1,3.99,2020-01-13 05:03:40,779 Los Angeles CA
476,Flatscreen TV,1,300.0,2020-07-22 18:53:19,756 New York City NY
477,LG Dryer,4,600.0,2020-12-06 09:51:37,768 San Francisco CA
478,LG Dryer,3,600.0,2020-01-02 15:48:08,154 Los Angeles CA
479,Lightning Charging Cable,4,14.99,2020-01-31 15:42:14,463 New York City NY
480,20in Monitor,4,109.99,2020-02-07 22:04:49,180 New York City NY
481,Macbook Pro Laptop,2,1700.0,2020-07-23 14:13:18,781 Los Angeles CA
482,iPhone,2,700.0,2020-12-01 04:18:07,350 Atlanta GA
483,34in Ultrawide Monitor,2,379.99,2020-08-15 11:10:23,806 San Francisco CA
484,ThinkPad Laptop,3,999.99,2020-03-29 03:43:58,361 New York City NY
485,Google Phone,3,600.0,2020-09-09 19:51:30,358 Boston MA
486,Google Phone,2,600.0,2020-04-04 02:41:17,699 Los Angeles CA
487,Macbook Pro Laptop,3,1700.0,2020-04-20 06:19:44,719 New York City NY
488,LG Washing Machine,3,600.0,2020-11-03 16:06:24,249 New York City NY
489,USB-C Charging Cable,2,11.99,2020-07-24 03:10:02,424 Atlanta GA
490,20in Monitor,2,109.99,2020-05-05 15:19:44,723 Los Angeles CA
491,Wired Headphones,2,11.99,2020-10-05 13:13:28,135 Boston MA
492,Wired Headphones,4,11.99,2020-11-20 01:08:27,119 Los Angeles CA
493,Vareebadd Phone,2,400.0,2020-01-20 04:55:24,186 Boston MA
494,27in FHD Monitor,2,149.99,2020-01-13 22:02:01,321 New York City NY
495,Lightning Charging Cable,4,14.99,2020-02-07 18:19:02,597 Boston MA
496,27in FHD Monitor,2,149.99,2020-04-12 03:41:51,431 Los Angeles CA
497,Wired Headphones,3,11.99,2020-07-08 14:42:07,691 Boston MA
498,LG Washing Machine,3,600.0,2020-09-14 02:32:35,647 San Francisco CA
499,Lightning Charging Cable,1,14.99,2020-09-30 01:12:14,701 San Francisco CA
500,Google Phone,4,600.0,2020-08-07 22:30:20,550 Boston MA
501,20in Monitor,3,109.99,2020-09-05 15:26:11,563 New York City NY
502,iPhone,1,700.0,2020-04-30 22:03:50,681 Atlanta GA
503,34in Ultrawide Monitor,2,379.99,2020-08-24 18:42:59,157 Boston MA
504,34in Ultrawide Monitor,1,379.99,2020-02-04 23:13:21,607 New York City NY
505,27in FHD Monitor,4,149.99,2020-02-08 16:32:16,172 Los Angeles CA
506,ThinkPad Laptop,2,999.99,2020-01-01 15:19:53,835 San Francisco CA
507,iPhone,4,700.0,2020-06-28 14:02:36,288 San Francisco CA
508,USB-C Charging Cable,1,11.99,2020-11-23 18:55:50,580 San Francisco CA
509,27in 4K Gaming Monitor,3,389.99,2020-03-24 21:37:45,496 San Francisco CA
510,Google Phone,2,600.0,2020-02-11 04:08:49,988 Atlanta GA
511,Lightning Charging Cable,2,14.99,2020-04-20 04:09:16,488 San Francisco CA
512,AAA Batteries (4-pack),3,3.99,2020-04-09 11:44:24,541 Atlanta GA
513,LG Washing Machine,1,600.0,2020-02-19 07:55:54,440 Los Angeles CA
514,20in Monitor,4,109.99,2020-07-03 00:44:34,475 San Francisco CA
515,AAA Batteries (4-pack),3,3.99,2020-09-02 18:03:22,439 Los Angeles CA
516,Google Phone,3,600.0,2020-07-18 05:18:18,612 Boston MA
517,34in Ultrawide Monitor,2,379.99,2020-04-24 21:58:19,501 Boston MA
518,Wired Headphones,2,11.99,2020-04-04 15:52:23,462 San Francisco CA
519,Google Phone,1,600.0,2020-12-14 03:09:24,486 San Francisco CA
520,USB-C Charging Cable,3,11.99,2020-04-08 08:42:36,917 Los Angeles CA
521,Google Phone,2,600.0,2020-03-09 17:33:18,491 San Francisco CA
522,Vareebadd Phone,2,400.0,2020-10-29 09:50:40,131 Boston MA
523,34in Ultrawide Monitor,1,379.99,2020-03-07 11:04:50,415 New York City NY
524,ThinkPad Laptop,1,999.99,2020-05-11 23:51:31,897 Boston MA
525,Vareebadd Phone,1,400.0,2020-05-01 09:02:54,827 Boston MA
526,27in 4K Gaming Monitor,4,389.99,2020-08-04 05:08:50,340 Atlanta GA
527,27in 4K Gaming Monitor,3,389.99,2020-09-03 12:35:11,238 San Francisco CA
528,iPhone,4,700.0,2020-06-14 07:21:35,716 San Francisco CA
529,Flatscreen TV,1,300.0,2020-10-13 01:19:06,487 Los Angeles CA
530,ThinkPad Laptop,4,999.99,2020-09-26 13:16:56,266 Boston MA
531,Flatscreen TV,3,300.0,2020-10-19 13:12:29,308 San Francisco CA
532,iPhone,3,700.0,2020-02-19 12:39:49,786 Atlanta GA
533,AAA Batteries (4-pack),4,3.99,2020-11-14 16:49:51,911 Los Angeles CA
534,Flatscreen TV,4,300.0,2020-07-29 09:54:35,884 Boston MA
535,27in 4K Gaming Monitor,3,389.99,2020-07-05 00:11:04,813 New York City NY
536,Flatscreen TV,2,300.0,2020-08-31 19:32:34,208 San Francisco CA
537,LG Dryer,4,600.0,2020-06-28 03:53:06,545 Los Angeles CA
538,Vareebadd Phone,1,400.0,2020-06-17 10:14:07,258 Atlanta GA
539,Flatscreen TV,3,300.0,2020-07-02 12:03:06,234 New York City NY
540,Wired Headphones,2,11.99,2020-07-14 13:17:43,731 Los Angeles CA
541,27in 4K Gaming Monitor,3,389.99,2020-08-02 04:28:03,153 Atlanta GA
542,USB-C Charging Cable,1,11.99,2020-01-01 18:35:27,455 New York City NY
543,iPhone,1,700.0,2020-05-02 04:47:24,255 Los Angeles CA
544,Macbook Pro Laptop,3,1700.0,2020-02-29 07:20:43,242 Boston MA
545,Vareebadd Phone,1,400.0,2020-04-23 19:43:14,441 Los Angeles CA
546,27in FHD Monitor,2,149.99,2020-06-08 00:54:24,624 San Francisco CA
547,34in Ultrawide Monitor,2,379.99,2020-05-12 16:11:18,853 Los Angeles CA
548,AAA Batteries (4-pack),1,3.99,2020-04-07 11:03:06,287 San Francisco CA
549,Flatscreen TV,3,300.0,2020-11-21 07:25:35,246 Los Angeles CA
550,27in FHD Monitor,3,149.99,2020-09-19 06:46:05,543 Los Angeles CA
551,ThinkPad Laptop,3,999.99,2020-10-27 03:38:12,335 Boston MA
552,iPhone,2,700.0,2020-08-03 19:35:29,672 New York City NY
553,Flatscreen TV,4,300.0,2020-02-10 07:58:32,847 San Francisco CA
554,Macbook Pro Laptop,4,1700.0,2020-12-28 23:29:48,208 New York City NY
555,Macbook Pro Laptop,1,1700.0,2020-02-06 22:38:23,471 Boston MA
556,34in Ultrawide Monitor,2,379.99,2020-12-12 04:30:41,452 San Francisco CA
557,USB-C Charging Cable,1,11.99,2020-11-09 16:46:24,884 Atlanta GA
558,iPhone,1,700.0,2020-05-04 04:14:16,652 New York City NY
559,LG Washing Machine,2,600.0,2020-06-28 19:04:32,344 New York City NY
560,27in 4K Gaming Monitor,2,389.99,2020-08-20 04:01:33,935 Boston MA
561,Vareebadd Phone,1,400.0,2020-02-12 02:36:46,428 Atlanta GA
562,Macbook Pro Laptop,4,1700.0,2020-10-30 10:29:11,855 Boston MA
563,USB-C Charging Cable,4,11.99,2020-08-05 23:49:00,150 Atlanta GA
564,Lightning Charging Cable,3,14.99,2020-02-08 09:56:50,141 New York City NY
565,Vareebadd Phone,4,400.0,2020-04-04 07:27:43,205 Atlanta GA
566,iPhone,1,700.0,2020-12-16 15:17:06,766 New York City NY
567,20in Monitor,2,109.99,2020-02-02 04:32:44,686 San Francisco CA
568,ThinkPad Laptop,1,999.99,2020-09-13 03:02:04,703 Atlanta GA
569,USB-C Charging Cable,1,11.99,2020-02-07 07:14:10,115 New York City NY
570,Wired Headphones,1,11.99,2020-01-16 20:47:09,771 Los Angeles CA
571,Lightning Charging Cable,2,14.99,2020-04-05 00:14:45,786 Boston MA
572,iPhone,3,700.0,2020-03-22 10:29:39,583 Atlanta GA
573,Wired Headphones,4,11.99,2020-08-10 20:22:33,386 Boston MA
574,27in 4K Gaming Monitor,3,389.99,2020-09-26 14:51:09,672 San Francisco CA
575,27in 4K Gaming Monitor,4,389.99,2020-10-04 14:20:22,626 Atlanta GA
576,iPhone,3,700.0,2020-06-23 08:53:42,427 Boston MA
577,Vareebadd Phone,2,400.0,2020-11-30 07:51:53,338 Boston MA
578,USB-C Charging Cable,2,11.99,2020-08-25 03:18:51,508 Los Angeles CA
579,Vareebadd Phone,3,400.0,2020-08-17 22:58:25,527 San Francisco CA
580,27in 4K Gaming Monitor,1,389.99,2020-02-23 17:17:49,141 Los Angeles CA
581,AAA Batteries (4-pack),4,3.99,2020-07-25 17:45:30,383 San Francisco CA
582,Wired Headphones,1,11.99,2020-07-22 19:56:38,588 San Francisco CA
583,Flatscreen TV,2,300.0,2020-05-13 04:58:01,811 New York City NY
584,Macbook Pro Laptop,2,1700.0,2020-01-29 01:35:50,390 Los Angeles CA
585,USB-C Charging Cable,1,11.99,2020-03-23 19:26:46,438 Boston MA
586,Macbook Pro Laptop,2,1700.0,2020-04-30 19:22:19,848 Atlanta GA
587,Lightning Charging Cable,2,14.99,2020-05-30 15:33:31,376 Los Angeles CA
588,AAA Batteries (4-pack),4,3.99,2020-06-25 17:11:34,598 New York City NY
589,Wired Headphones,1,11.99,2020-07-25 05:42:28,144 Atlanta GA
590,LG Washing Machine,3,600.0,2020-09-06 01:30:06,375 New York City NY
591,Google Phone,1,600.0,2020-02-05 17:29:44,995 New York City NY
592,USB-C Charging Cable,3,11.99,2020-11-06 04:08:28,769 Atlanta GA
593,Macbook Pro Laptop,3,1700.0,2020-07-20 22:49:51,472 San Francisco CA
594,Macbook Pro Laptop,3,1700.0,2020-05-18 21:33:07,754 Atlanta GA
595,Macbook Pro Laptop,1,1700.0,2020-05-11 20:12:00,188 Boston MA
596,AAA Batteries (4-pack),4,3.99,2020-08-28 02:07:28,398 San Francisco CA
597,AAA Batteries (4-pack),4,3.99,2020-09-17 13:18:02,300 Atlanta GA
598,LG Dryer,2,600.0,2020-07-08 23:41:17,873 San Francisco CA
599,Google Phone,1,600.0,2020-01-30 00:14:05,674 San Francisco CA
600,ThinkPad Laptop,1,999.99,2020-07-07 13:59:03,181 New York City NY
601,Flatscreen TV,2,300.0,2020-12-27 20:56:03,372 Los Angeles CA
602,LG Washing Machine,1,600.0,2020-01-30 22:19:29,205 Atlanta GA
603,20in Monitor,2,109.99,2020-01-19 03:13:55,170 Los Angeles CA
604,20in Monitor,2,109.99,2020-08-25 21:27:07,960 Los Angeles CA
605,LG Dryer,3,600.0,2020-07-03 01:24:59,139 San Francisco CA
606,LG Dryer,2,600.0,2020-12-07 01:55:18,868 Boston MA
607,Macbook Pro Laptop,3,1700.0,2020-07-01 06:30:02,834 Los Angeles CA
608,27in 4K Gaming Monitor,3,389.99,2020-08-27 00:49:10,992 Boston MA
609,Vareebadd Phone,2,400.0,2020-05-02 15:58:43,836 New York City NY
610,34in Ultrawide Monitor,2,379.99,2020-02-16 17:58:52,399 Atlanta GA
611,20in Monitor,2,109.99,2020-02-27 16:07:05,537 Boston MA
612,LG Dryer,2,600.0,2020-11-16 15:16:29,590 Atlanta GA
613,Wired Headphones,2,11.99,2020-08-17 04:30:28,473 Boston MA
614,Wired Headphones,4,11.99,2020-12-04 12:29:26,464 New York City NY
615,34in Ultrawide Monitor,1,379.99,2020-10-18 15:49:05,288 Los Angeles CA
616,27in FHD Monitor,2,149.99,2020-07-31 19:57:08,981 Atlanta GA
617,USB-C Charging Cable,4,11.99,2020-09-15 21:26:09,474 Los Angeles CA
618,Google Phone,3,600.0,2020-03-07 01:59:55,926 Atlanta GA
619,27in FHD Monitor,4,149.99,2020-11-02 01:45:57,262 Boston MA
620,USB-C Charging Cable,4,11.99,2020-12-01 23:44:35,861 New York City NY
621,20in Monitor,1,109.99,2020-02-09 13:07:26,198 Los Angeles CA
622,Wired Headphones,2,11.99,2020-02-09 19:09:22,610 Los Angeles CA
623,34in Ultrawide Monitor,4,379.99,2020-09-08 01:20:50,101 San Francisco CA
624,Macbook Pro Laptop,4,1700.0,2020-05-28 18:03:30,844 New York City NY
625,Google Phone,2,600.0,2020-12-15 00:18:48,212 Boston MA
626,USB-C Charging Cable,3,11.99,2020-01-03 03:52:48,248 New York City NY
627,USB-C Charging Cable,3,11.99,2020-11-30 15:39:40,701 San Francisco CA
628,AAA Batteries (4-pack),1,3.99,2020-05-24 11:01:34,966 New York City NY
629,iPhone,1,700.0,2020-11-30 10:12:49,697 Los Angeles CA
630,Flatscreen TV,2,300.0,2020-09-27 08:00:20,671 San Francisco CA
631,Google Phone,1,600.0,2020-12-23 02:18:22,768 Atlanta GA
632,Macbook Pro Laptop,1,1700.0,2020-10-01 10:24:16,715 San Francisco CA
633,Wired Headphones,4,11.99,2020-06-22 04:53:10,273 Atlanta GA
634,Lightning Charging Cable,4,14.99,2020-12-17 10:22:22,857 Boston MA
635,27in 4K Gaming Monitor,2,389.99,2020-10-19 00:39:06,991 Atlanta GA
636,Wired Headphones,1,11.99,2020-12-04 15:28:14,182 Los Angeles CA
637,27in FHD Monitor,3,149.99,2020-08-15 20:24:18,358 Boston MA
638,Vareebadd Phone,2,400.0,2020-12-10 21:01:09,203 Boston MA
639,Flatscreen TV,4,300.0,2020-08-24 00:55:35,394 Los Angeles CA
640,34in Ultrawide Monitor,2,379.99,2020-02-14 08:43:37,887 Atlanta GA
641,USB-C Charging Cable,4,11.99,2020-03-02 04:48:50,471 Atlanta GA
642,34in Ultrawide Monitor,4,379.99,2020-12-29 05:42:17,886 Boston MA
643,Macbook Pro Laptop,2,1700.0,2020-08-11 14:13:53,931 New York City NY
644,Google Phone,1,600.0,2020-06-17 04:46:01,366 Atlanta GA
645,AAA Batteries (4-pack),2,3.99,2020-05-28 03:37:37,315 Atlanta GA
646,Flatscreen TV,3,300.0,2020-07-01 08:43:52,450 Atlanta GA
647,ThinkPad Laptop,1,999.99,2020-09-19 07:08:53,283 Los Angeles CA
648,Wired Headphones,4,11.99,2020-04-11 21:23:58,864 Los Angeles CA
649,Vareebadd Phone,3,400.0,2020-01-08 20:10:20,984 San Francisco CA
650,Lightning Charging Cable,1,14.99,2020-04-12 19:52:54,514 Atlanta GA
651,Lightning Charging Cable,4,14.99,2020-12-10 18:25:07,618 New York City NY
652,USB-C Charging Cable,3,11.99,2020-11-10 16:47:55,382 Los Angeles CA
653,iPhone,2,700.0,2020-08-23 12:07:20,871 Los Angeles CA
654,ThinkPad Laptop,2,999.99,2020-02-13 00:48:19,368 New York City NY
655,LG Washing Machine,1,600.0,2020-03-22 20:42:23,653 Los Angeles CA
656,Flatscreen TV,2,300.0,2020-09-10 18:28:08,186 Atlanta GA
657,27in 4K Gaming Monitor,1,389.99,2020-11-03 00:56:43,503 Atlanta GA
658,Macbook Pro Laptop,2,1700.0,2020-03-26 23:39:31,740 New York City NY
659,iPhone,1,700.0,2020-11-23 23:29:47,563 San Francisco CA
660,Wired Headphones,1,11.99,2020-10-09 08:20:20,122 Boston MA
661,Lightning Charging Cable,3,14.99,2020-09-24 08:17:54,138 Atlanta GA
662,20in Monitor,2,109.99,2020-11-04 19:39:52,479 Los Angeles CA
663,34in Ultrawide Monitor,3,379.99,2020-06-26 02:11:48,227 Atlanta GA
664,Wired Headphones,2,11.99,2020-01-28 01:42:59,118 New York City NY
665,27in 4K Gaming Monitor,2,389.99,2020-11-27 14:54:45,456 Atlanta GA
666,Macbook Pro Laptop,2,1700.0,2020-01-21 11:55:59,362 Los Angeles CA
667,iPhone,3,700.0,2020-12-28 21:58:41,564 Atlanta GA
668,Wired Headphones,4,11.99,2020-05-11 10:27:02,786 San Francisco CA
669,LG Dryer,3,600.0,2020-01-16 16:27:01,589 Atlanta GA
